date,time,NO2,PM2.5,PM10,O3,SO2
12-01-2021,20:00,62.4983,12.2,14.1,5.23871,1.03042
12-01-2021,21:00,63.57442,12.4,15.2,4.19097,0.95115
12-01-2021,22:00,68.38689,19.1,24.6,1.84602,2.29862
12-01-2021,23:00,65.08307,19.1,24.0,1.94581,1.9023
12-01-2021,24:00,62.87615,20.3,21.0,1.3471,1.66452
13-01-2021,01:00,60.61627,19.7,23.2,1.46351,0.9493
13-01-2021,02:00,56.72994,20.7,24.0,1.26394,0.84382
13-01-2021,03:00,55.05952,19.9,24.5,1.3471,0.9493
13-01-2021,04:00,48.55008,19.1,21.7,3.44258,0.63286
13-01-2021,05:00,39.85305,16.7,18.9,10.87657,0.23732
13-01-2021,06:00,38.55129,17.8,19.9,13.9699,0.9493
13-01-2021,07:00,57.94586,16.9,19.3,5.43828,3.55986
13-01-2021,08:00,59.94502,15.9,23.1,2.44473,7.04061
13-01-2021,09:00,57.47008,19.4,24.4,1.39699,9.01831
13-01-2021,10:00,52.67137,17.1,27.7,1.04774,7.83169
13-01-2021,11:00,67.45344,18.5,23.4,1.14753,10.44225
13-01-2021,12:00,62.94682,19.0,24.7,1.24731,9.65117
13-01-2021,13:00,68.87591,22.0,33.8,1.54667,10.44225
13-01-2021,14:00,68.64214,23.7,35.8,1.59656,10.12582
13-01-2021,15:00,67.60374,20.4,30.8,1.44688,7.83169
13-01-2021,16:00,77.67099,16.0,19.5,1.39699,5.45845
13-01-2021,17:00,65.43134,12.9,15.4,3.3428,3.9554
13-01-2021,18:00,70.99648,15.4,16.3,3.49248,3.79718
13-01-2021,19:00,65.90554,15.7,17.6,5.53807,2.927
13-01-2021,20:00,56.92089,13.9,19.2,6.13678,2.68967
13-01-2021,21:00,51.65028,11.7,16.8,12.82237,1.50305
13-01-2021,22:00,48.78772,12.7,18.3,12.6727,1.34484
13-01-2021,23:00,53.02502,11.7,12.3,12.17377,1.42394
13-01-2021,24:00,47.35132,5.2,7.9,20.20646,1.18662
14-01-2021,01:00,42.22056,6.5,6.6,24.08145,2.63178
14-01-2021,02:00,55.1529,6.0,7.9,7.9828,3.2634
14-01-2021,03:00,42.75864,6.0,6.3,7.23441,1.57907
14-01-2021,04:00,40.53429,6.0,4.9,17.61205,1.89488
